name,id,ra,dec,z_spec_or_phot,x_Mpc,y_Mpc,z_Mpc,note,survey
UNCOVER-4734,4734,3.632,-30.4494,6.5463,7438.3193,472.1493,-4381.458,filament candidate,UNCOVER
UNCOVER-4748,4748,3.5978,-30.4493,6.2662,7343.9383,461.7572,-4325.6942,filament candidate,UNCOVER
UNCOVER-4757,4757,3.6108,-30.4493,7.8279,7812.7091,493.0125,-4601.8645,filament candidate,UNCOVER
UNCOVER-4774,4774,3.5921,-30.4493,5.4847,7048.3761,442.4738,-4151.5634,filament candidate,UNCOVER
UNCOVER-4803,4803,3.593,-30.4492,7.3287,7677.3774,482.0784,-4522.0379,filament candidate,UNCOVER
UNCOVER-4820,4820,3.6338,-30.4491,9.0756,8106.0534,514.7962,-4774.7319,filament candidate,UNCOVER
UNCOVER-4850,4850,3.6341,-30.4491,9.6467,8222.8589,522.2565,-4843.5389,filament candidate,UNCOVER
UNCOVER-4851,4851,3.6342,-30.449,9.5451,8202.7949,520.9982,-4831.7033,filament candidate,UNCOVER
UNCOVER-4864,4864,3.6153,-30.4489,6.0167,7254.805,458.3726,-4273.1973,filament candidate,UNCOVER
UNCOVER-4891,4891,3.6385,-30.4488,5.1515,6905.3264,439.1001,-4067.4375,filament candidate,UNCOVER
UNCOVER-4899,4899,3.5983,-30.4488,6.1825,7314.6157,459.9837,-4308.3261,filament candidate,UNCOVER
UNCOVER-4915,4915,3.6259,-30.4488,6.3245,7363.8758,466.6428,-4337.4758,filament candidate,UNCOVER
UNCOVER-4916,4916,3.6261,-30.4488,6.4205,7396.537,468.728,-4356.7124,filament candidate,UNCOVER
UNCOVER-4934,4934,3.6056,-30.4486,5.7444,7152.1688,450.6831,-4212.6569,filament candidate,UNCOVER
UNCOVER-4962,4962,3.6329,-30.4485,9.003,8090.5487,513.6766,-4765.4913,filament candidate,UNCOVER
UNCOVER-4975,4975,3.5698,-30.4485,6.0972,7284.4196,454.436,-4290.364,filament candidate,UNCOVER
UNCOVER-4980,4980,3.6035,-30.4493,5.146,6903.0661,434.7275,-4066.0351,filament candidate,UNCOVER
UNCOVER-4985,4985,3.5691,-30.4485,5.1168,6890.341,429.771,-4058.2538,filament candidate,UNCOVER
UNCOVER-5005,5005,3.6284,-30.4484,5.1581,6908.3698,438.0786,-4069.1293,filament candidate,UNCOVER
UNCOVER-5022,5022,3.6319,-30.4483,5.7669,7160.7253,454.5158,-4217.77,filament candidate,UNCOVER
UNCOVER-5040,5040,3.5932,-30.4482,6.877,7543.9187,473.7264,-4443.2675,filament candidate,UNCOVER
UNCOVER-5070,5070,3.607,-30.4487,6.6555,7474.0654,471.1401,-4402.2642,filament candidate,UNCOVER
UNCOVER-5077,5077,3.6103,-30.4481,5.7016,7135.4877,450.2115,-4202.7641,filament candidate,UNCOVER
UNCOVER-5102,5102,3.625,-30.448,6.7308,7497.9879,475.015,-4416.334,filament candidate,UNCOVER
UNCOVER-5103,5103,3.6251,-30.448,6.096,7283.5727,461.4418,-4290.0397,filament candidate,UNCOVER
UNCOVER-5111,5111,3.6138,-30.448,5.7651,7160.1913,452.2164,-4217.3083,filament candidate,UNCOVER
UNCOVER-5113,5113,3.5888,-30.448,5.6258,7105.6658,445.6554,-4185.0898,filament candidate,UNCOVER
UNCOVER-5115,5115,3.5831,-30.448,5.8005,7174.0727,449.2304,-4225.3406,filament candidate,UNCOVER
UNCOVER-5123,5123,3.6038,-30.448,6.36,7376.2719,464.5666,-4344.5318,filament candidate,UNCOVER
UNCOVER-5149,5149,3.6329,-30.4479,6.7363,7499.7008,476.1614,-4417.3498,filament candidate,UNCOVER
UNCOVER-5158,5158,3.6074,-30.4481,7.7532,7793.2917,491.322,-4590.1926,filament candidate,UNCOVER
UNCOVER-5226,5226,3.6205,-30.4476,6.2938,7353.4463,465.2875,-4331.1014,filament candidate,UNCOVER
UNCOVER-5234,5234,3.6315,-30.4476,8.6098,8003.2999,507.9357,-4713.9152,filament candidate,UNCOVER
UNCOVER-5273,5273,3.5952,-30.4475,5.1543,6906.9987,433.9663,-4068.0115,filament candidate,UNCOVER
UNCOVER-5308,5308,3.6213,-30.4474,6.1153,7290.6051,461.4031,-4294.0513,filament candidate,UNCOVER
UNCOVER-5342,5342,3.5741,-30.4471,6.6474,7471.8345,466.7012,-4400.518,filament candidate,UNCOVER
UNCOVER-5356,5356,3.5796,-30.447,9.7081,8235.5432,515.1932,-4850.3206,filament candidate,UNCOVER
UNCOVER-5372,5372,3.5794,-30.447,6.2906,7352.7066,459.9402,-4330.3731,filament candidate,UNCOVER
UNCOVER-5374,5374,3.594,-30.447,6.084,7279.5663,457.2314,-4287.3588,filament candidate,UNCOVER
UNCOVER-5390,5390,3.6066,-30.447,5.631,7107.6897,448.0014,-4186.1873,filament candidate,UNCOVER
UNCOVER-5417,5417,3.5763,-30.4469,5.1002,6882.9118,430.1748,-4053.6505,filament candidate,UNCOVER
UNCOVER-5437,5437,3.6104,-30.447,8.1512,7894.6573,498.1317,-4649.7098,filament candidate,UNCOVER
UNCOVER-5446,5446,3.6135,-30.4467,5.1846,6920.3201,437.0309,-4075.8226,filament candidate,UNCOVER
UNCOVER-5461,5461,3.5901,-30.447,7.9333,7840.1988,491.9007,-4617.5282,filament candidate,UNCOVER
UNCOVER-5473,5473,3.5779,-30.4466,5.1701,6914.1937,432.3211,-4072.0384,filament candidate,UNCOVER
UNCOVER-5483,5483,3.5955,-30.4466,5.6665,7121.8905,447.5044,-4194.4403,filament candidate,UNCOVER
UNCOVER-5512,5512,3.5928,-30.4494,5.9543,7231.9335,454.0798,-4259.7101,filament candidate,UNCOVER
UNCOVER-5559,5559,3.6224,-30.4463,5.155,6907.1465,437.2696,-4068.0386,filament candidate,UNCOVER
UNCOVER-5606,5606,3.5689,-30.4462,6.4139,7394.971,461.216,-4355.0613,filament candidate,UNCOVER
UNCOVER-5611,5611,3.5768,-30.4461,5.8221,7182.5129,448.9608,-4229.9698,filament candidate,UNCOVER
UNCOVER-5635,5635,3.6169,-30.446,6.7802,7513.7859,474.9463,-4425.2451,filament candidate,UNCOVER
UNCOVER-5703,5703,3.6059,-30.4459,5.1578,6908.5477,435.364,-4068.7148,filament candidate,UNCOVER
UNCOVER-5723,5723,3.617,-30.4474,5.1702,6913.8764,437.0434,-4072.1511,filament candidate,UNCOVER
UNCOVER-5736,5736,3.6174,-30.4457,6.3809,7383.4676,466.7808,-4348.4373,filament candidate,UNCOVER
UNCOVER-5750,5750,3.6002,-30.446,5.5448,7073.1408,445.025,-4165.6373,filament candidate,UNCOVER
UNCOVER-5751,5751,3.6003,-30.4458,5.5138,7060.4775,444.2463,-4158.1576,filament candidate,UNCOVER
UNCOVER-5755,5755,3.6276,-30.4457,5.6326,7108.266,450.6576,-4186.4047,filament candidate,UNCOVER
UNCOVER-5797,5797,3.5722,-30.4456,7.4256,7705.056,481.0131,-4537.5908,filament candidate,UNCOVER
UNCOVER-5823,5823,3.6461,-30.4455,6.1408,7299.661,465.1576,-4299.1815,filament candidate,UNCOVER
UNCOVER-5828,5828,3.6368,-30.4456,6.731,7498.1618,476.5816,-4416.0569,filament candidate,UNCOVER
UNCOVER-5836,5836,3.5886,-30.4454,9.6369,8221.6681,515.6159,-4841.8879,filament candidate,UNCOVER
UNCOVER-5863,5863,3.5721,-30.4454,6.5934,7454.4855,465.3475,-4389.9964,filament candidate,UNCOVER
UNCOVER-5864,5864,3.5722,-30.4454,6.3746,7381.7124,460.8178,-4347.1327,filament candidate,UNCOVER
UNCOVER-5865,5865,3.605,-30.4455,5.5661,7081.743,446.1654,-4170.6523,filament candidate,UNCOVER
UNCOVER-5866,5866,3.6051,-30.4454,5.9389,7226.4098,455.2919,-4255.8341,filament candidate,UNCOVER
UNCOVER-5867,5867,3.6013,-30.4454,5.2994,6970.5786,438.7069,-4105.146,filament candidate,UNCOVER
UNCOVER-5913,5913,3.6418,-30.4452,6.1906,7317.395,465.7298,-4309.5599,filament candidate,UNCOVER
UNCOVER-5915,5915,3.6018,-30.4452,5.3879,7008.2367,441.1445,-4127.2953,filament candidate,UNCOVER
UNCOVER-5919,5919,3.5807,-30.4454,5.1282,6895.5725,431.501,-4060.8783,filament candidate,UNCOVER
UNCOVER-5920,5920,3.5808,-30.4452,5.0231,6847.9033,428.533,-4032.7827,filament candidate,UNCOVER
UNCOVER-5922,5922,3.6008,-30.4452,6.5909,7453.4547,469.0311,-4389.4838,filament candidate,UNCOVER
UNCOVER-5929,5929,3.6161,-30.4452,5.1495,6904.823,436.367,-4066.458,filament candidate,UNCOVER
UNCOVER-5945,5945,3.6017,-30.4451,6.527,7432.5224,467.842,-4377.1478,filament candidate,UNCOVER
UNCOVER-5950,5950,3.5815,-30.4451,5.886,7206.7949,451.0789,-4244.1163,filament candidate,UNCOVER
UNCOVER-5967,5967,3.6013,-30.4451,5.2953,6968.8516,438.6008,-4104.0791,filament candidate,UNCOVER
UNCOVER-5980,5980,3.601,-30.445,8.2445,7917.7286,498.2869,-4662.8661,filament candidate,UNCOVER
UNCOVER-5994,5994,3.5989,-30.4449,5.141,6901.1951,434.0572,-4064.1974,filament candidate,UNCOVER
UNCOVER-6014,6014,3.63,-30.445,9.9806,8287.2983,525.7494,-4880.6715,filament candidate,UNCOVER
UNCOVER-6039,6039,3.6076,-30.4448,5.0272,6849.6108,431.8526,-4033.8336,filament candidate,UNCOVER
UNCOVER-6058,6058,3.6154,-30.4447,7.6116,7755.7585,490.0491,-4567.5032,filament candidate,UNCOVER
UNCOVER-6071,6071,3.6199,-30.4446,6.3862,7385.3281,467.2246,-4349.3603,filament candidate,UNCOVER
UNCOVER-6089,6089,3.62,-30.4446,5.4516,7034.8127,445.0609,-4142.9303,filament candidate,UNCOVER
UNCOVER-6091,6091,3.5738,-30.4446,5.5563,7078.0855,442.0652,-4168.2013,filament candidate,UNCOVER
UNCOVER-6097,6097,3.6022,-30.4448,5.8819,7205.1099,453.5802,-4243.1672,filament candidate,UNCOVER
UNCOVER-6104,6104,3.5791,-30.4446,5.5585,7078.9324,442.7724,-4168.7191,filament candidate,UNCOVER
UNCOVER-6136,6136,3.6022,-30.4445,5.8902,7208.2631,453.781,-4244.9741,filament candidate,UNCOVER
UNCOVER-6152,6152,3.6021,-30.4444,6.3502,7373.2272,464.1541,-4342.1057,filament candidate,UNCOVER
UNCOVER-6177,6177,3.6004,-30.4443,6.4365,7402.4877,465.7757,-4359.3157,filament candidate,UNCOVER
UNCOVER-6211,6211,3.5906,-30.4443,5.1426,6902.0114,433.1029,-4064.5344,filament candidate,UNCOVER
UNCOVER-6255,6255,3.611,-30.444,6.095,7283.62,459.6527,-4289.3152,filament candidate,UNCOVER
UNCOVER-6279,6279,3.5998,-30.4439,7.7089,7781.979,489.5686,-4582.7236,filament candidate,UNCOVER
UNCOVER-6301,6301,3.602,-30.4438,7.2321,7650.0797,481.5659,-4505.0451,filament candidate,UNCOVER
UNCOVER-6313,6313,3.5853,-30.4438,5.1577,6908.8414,432.8834,-4068.4608,filament candidate,UNCOVER
UNCOVER-6321,6321,3.59,-30.4445,5.1496,6905.1264,433.2244,-4066.4095,filament candidate,UNCOVER
UNCOVER-6361,6361,3.6098,-30.4437,5.5148,7060.9791,445.4512,-4158.144,filament candidate,UNCOVER
UNCOVER-6363,6363,3.5745,-30.4437,5.5461,7074.0254,441.8983,-4165.6684,filament candidate,UNCOVER
UNCOVER-6390,6390,3.6092,-30.4436,6.6078,7459.0009,470.4851,-4392.5201,filament candidate,UNCOVER
UNCOVER-6403,6403,3.5799,-30.4436,7.3877,7694.5573,481.3876,-4531.083,filament candidate,UNCOVER
UNCOVER-6404,6404,3.5662,-30.4435,6.5229,7431.5836,463.1541,-4376.1536,filament candidate,UNCOVER
UNCOVER-6437,6437,3.5956,-30.4443,5.0932,6879.7945,432.3081,-4051.4812,filament candidate,UNCOVER
UNCOVER-6471,6471,3.5861,-30.4434,5.5999,7095.683,444.6969,-4178.4168,filament candidate,UNCOVER
UNCOVER-6481,6481,3.5805,-30.4433,5.704,7137.0002,446.5831,-4202.7144,filament candidate,UNCOVER
UNCOVER-6491,6491,3.6071,-30.4433,7.0003,7581.7711,477.947,-4464.747,filament candidate,UNCOVER
UNCOVER-6512,6512,3.6182,-30.4433,6.4756,7415.4969,468.9086,-4366.879,filament candidate,UNCOVER
UNCOVER-6513,6513,3.6183,-30.4432,6.4786,7416.4844,468.9817,-4367.4582,filament candidate,UNCOVER
UNCOVER-6554,6554,3.5894,-30.4431,5.1318,6897.2833,432.6616,-4061.5502,filament candidate,UNCOVER
UNCOVER-6567,6567,3.5745,-30.443,5.5472,7074.5059,441.9273,-4165.8313,filament candidate,UNCOVER
UNCOVER-6642,6642,3.637,-30.4427,5.8696,7200.3629,457.6761,-4240.1885,filament candidate,UNCOVER
UNCOVER-6661,6661,3.5854,-30.4431,5.5115,7059.8507,442.3592,-4157.262,filament candidate,UNCOVER
UNCOVER-6696,6696,3.6165,-30.4427,5.1079,6886.3959,435.2494,-4055.2092,filament candidate,UNCOVER
UNCOVER-6756,6756,3.5997,-30.4424,5.9225,7220.5558,454.244,-4251.8446,filament candidate,UNCOVER
UNCOVER-6758,6758,3.6229,-30.4424,5.0996,6882.6085,435.7762,-4052.9542,filament candidate,UNCOVER
UNCOVER-6772,6772,3.626,-30.4423,5.073,6870.564,435.3837,-4045.8551,filament candidate,UNCOVER
UNCOVER-6788,6788,3.5778,-30.4423,6.467,7413.0329,463.5021,-4365.0619,filament candidate,UNCOVER
UNCOVER-6841,6841,3.5913,-30.4421,5.5137,7060.7989,443.1521,-4157.6796,filament candidate,UNCOVER
UNCOVER-6861,6861,3.5714,-30.442,6.371,7380.7571,460.6595,-4345.9818,filament candidate,UNCOVER
UNCOVER-6871,6871,3.6182,-30.442,5.1448,6902.9749,436.5049,-4064.8592,filament candidate,UNCOVER
UNCOVER-6900,6900,3.5913,-30.4419,9.9267,8277.7709,519.5248,-4874.2516,filament candidate,UNCOVER
UNCOVER-6917,6917,3.5962,-30.4418,8.3549,7944.5539,499.2954,-4678.0467,filament candidate,UNCOVER
UNCOVER-6922,6922,3.5668,-30.4419,7.5233,7732.3845,481.981,-4552.9878,filament candidate,UNCOVER
UNCOVER-6938,6938,3.647,-30.4418,6.5828,7450.7123,474.8943,-4387.499,filament candidate,UNCOVER
UNCOVER-6954,6954,3.5946,-30.442,5.9868,7244.4716,455.0988,-4265.844,filament candidate,UNCOVER
UNCOVER-6967,6967,3.6049,-30.4417,6.0066,7251.706,456.8623,-4270.0922,filament candidate,UNCOVER
UNCOVER-7018,7018,3.6028,-30.4415,5.5319,7068.184,445.0403,-4161.9942,filament candidate,UNCOVER
UNCOVER-7019,7019,3.6184,-30.4414,5.8207,7182.0141,454.1759,-4229.0791,filament candidate,UNCOVER
UNCOVER-7038,7038,3.6212,-30.4414,5.7123,7140.0699,451.8696,-4204.3802,filament candidate,UNCOVER
UNCOVER-7042,7042,3.6052,-30.4413,5.7631,7159.9631,451.1192,-4216.0156,filament candidate,UNCOVER
UNCOVER-7058,7058,3.5703,-30.4413,5.9996,7249.4365,452.3226,-4268.533,filament candidate,UNCOVER
UNCOVER-7063,7063,3.603,-30.4412,5.2338,6942.4433,437.1446,-4087.9086,filament candidate,UNCOVER
UNCOVER-7097,7097,3.5958,-30.4412,5.0053,6839.8463,429.824,-4027.4649,filament candidate,UNCOVER
UNCOVER-7098,7098,3.5958,-30.4412,5.0592,6864.5817,431.3771,-4042.017,filament candidate,UNCOVER
UNCOVER-7148,7148,3.5748,-30.4429,6.6531,7474.0013,466.9183,-4401.0572,filament candidate,UNCOVER
UNCOVER-7150,7150,3.5749,-30.4412,6.5692,7446.8849,465.2402,-4384.8027,filament candidate,UNCOVER
UNCOVER-7163,7163,3.5995,-30.4411,5.2153,6934.3678,436.2179,-4083.1094,filament candidate,UNCOVER
UNCOVER-7182,7182,3.5751,-30.4409,6.5546,7442.1264,464.9707,-4381.9401,filament candidate,UNCOVER
UNCOVER-7197,7197,3.5868,-30.4408,5.1817,6919.664,433.7496,-4074.3537,filament candidate,UNCOVER
UNCOVER-7199,7199,3.6215,-30.4408,9.6577,8225.8314,520.6294,-4843.6168,filament candidate,UNCOVER
UNCOVER-7206,7206,3.5692,-30.4408,6.2122,7325.9131,456.9539,-4313.4693,filament candidate,UNCOVER
UNCOVER-7231,7231,3.5979,-30.4407,6.566,7445.6927,468.1741,-4384.1204,filament candidate,UNCOVER
UNCOVER-7235,7235,3.6349,-30.4407,6.7236,7496.1887,476.2023,-4414.0346,filament candidate,UNCOVER
UNCOVER-7238,7238,3.6039,-30.4407,5.3695,7000.794,440.9306,-4122.1823,filament candidate,UNCOVER
UNCOVER-7247,7247,3.6047,-30.4407,6.1038,7287.1069,459.0686,-4290.7666,filament candidate,UNCOVER
UNCOVER-7290,7290,3.5853,-30.4405,6.7533,7506.0013,470.3046,-4419.5382,filament candidate,UNCOVER
UNCOVER-7292,7292,3.5666,-30.4405,5.9271,7222.6749,450.1794,-4252.6243,filament candidate,UNCOVER
UNCOVER-7309,7309,3.5922,-30.4406,6.3467,7372.3812,462.8193,-4340.8974,filament candidate,UNCOVER
UNCOVER-7318,7318,3.5749,-30.4406,5.0144,6844.2604,427.5994,-4029.8626,filament candidate,UNCOVER
UNCOVER-7319,7319,3.5749,-30.4405,5.2213,6937.2013,433.3957,-4084.578,filament candidate,UNCOVER
UNCOVER-7324,7324,3.6036,-30.4404,6.2351,7333.7116,461.8559,-4318.158,filament candidate,UNCOVER
UNCOVER-7328,7328,3.6047,-30.4404,5.1841,6920.6228,435.9847,-4074.9313,filament candidate,UNCOVER
UNCOVER-7329,7329,3.5966,-30.4405,5.0132,6843.539,430.1481,-4029.5186,filament candidate,UNCOVER
UNCOVER-7349,7349,3.6062,-30.4405,5.8766,7203.4155,453.9805,-4241.4597,filament candidate,UNCOVER
UNCOVER-7387,7387,3.6174,-30.4405,5.284,6964.1845,440.2735,-4100.6538,filament candidate,UNCOVER
UNCOVER-7405,7405,3.5939,-30.4402,5.4228,7023.331,441.1216,-4135.3204,filament candidate,UNCOVER
UNCOVER-7415,7415,3.573,-30.4401,6.8016,7521.3102,469.6439,-4428.4215,filament candidate,UNCOVER
UNCOVER-7432,7432,3.5728,-30.4401,5.6743,7125.6353,444.9086,-4195.4448,filament candidate,UNCOVER
UNCOVER-7433,7433,3.6255,-30.44,5.0054,6839.7604,433.3761,-4027.3523,filament candidate,UNCOVER
UNCOVER-7480,7480,3.595,-30.4399,5.0029,6838.834,429.6664,-4026.6498,filament candidate,UNCOVER
UNCOVER-7486,7486,3.5797,-30.4398,5.3116,6976.3559,436.4322,-4107.5425,filament candidate,UNCOVER
UNCOVER-7515,7515,3.6032,-30.4397,6.6165,7462.1832,469.8957,-4393.6728,filament candidate,UNCOVER
UNCOVER-7517,7517,3.5949,-30.4397,5.8284,7185.2631,451.4105,-4230.5874,filament candidate,UNCOVER
UNCOVER-7612,7612,3.6014,-30.4395,5.0781,6873.2742,432.6017,-4046.8831,filament candidate,UNCOVER
UNCOVER-7650,7650,3.5943,-30.4393,6.2564,7341.2895,461.1474,-4322.3856,filament candidate,UNCOVER
UNCOVER-7669,7669,3.6045,-30.4392,6.5957,7455.4447,469.6458,-4389.6336,filament candidate,UNCOVER
UNCOVER-7695,7695,3.6221,-30.4392,8.4115,7957.9869,503.7623,-4685.6012,filament candidate,UNCOVER
UNCOVER-7719,7719,3.579,-30.4391,5.2161,6934.9948,433.766,-4083.0649,filament candidate,UNCOVER
UNCOVER-7722,7722,3.5755,-30.4391,9.7056,8235.7684,514.6129,-4848.8849,filament candidate,UNCOVER
UNCOVER-7736,7736,3.6258,-30.4391,7.37,7689.545,487.2655,-4527.5474,filament candidate,UNCOVER
UNCOVER-7765,7765,3.655,-30.4389,5.9099,7215.6606,460.9299,-4248.6383,filament candidate,UNCOVER
UNCOVER-7770,7770,3.582,-30.439,6.1431,7301.4822,457.0646,-4298.828,filament candidate,UNCOVER
UNCOVER-7787,7787,3.5869,-30.4389,8.2547,7920.8019,496.5116,-4663.4661,filament candidate,UNCOVER
UNCOVER-7790,7790,3.5886,-30.4388,5.1635,6911.7514,433.4735,-4069.3806,filament candidate,UNCOVER
UNCOVER-7799,7799,3.5767,-30.4388,7.5972,7752.6699,484.5957,-4564.4193,filament candidate,UNCOVER
UNCOVER-7820,7820,3.6207,-30.4387,7.7986,7805.8284,493.9293,-4595.9215,filament candidate,UNCOVER
UNCOVER-7839,7839,3.5744,-30.4387,6.4784,7417.1233,463.325,-4366.831,filament candidate,UNCOVER
UNCOVER-7845,7845,3.5768,-30.4387,9.9055,8274.1725,517.1982,-4871.4282,filament candidate,UNCOVER
UNCOVER-7852,7852,3.6023,-30.4387,9.3807,8170.8128,514.3876,-4810.7098,filament candidate,UNCOVER
UNCOVER-7856,7856,3.5766,-30.4387,9.7163,8237.8594,514.8995,-4850.0459,filament candidate,UNCOVER
UNCOVER-7875,7875,3.5891,-30.4387,5.0593,6864.8704,430.5948,-4041.751,filament candidate,UNCOVER
UNCOVER-7903,7903,3.6216,-30.4385,5.0752,6871.8754,434.948,-4045.9946,filament candidate,UNCOVER
UNCOVER-7928,7928,3.628,-30.4385,5.1675,6913.2576,438.335,-4070.3805,filament candidate,UNCOVER
UNCOVER-7941,7941,3.6403,-30.4384,8.3294,7938.3667,505.0474,-4673.9932,filament candidate,UNCOVER
UNCOVER-7989,7989,3.6108,-30.4384,6.3182,7362.6196,464.6139,-4334.8654,filament candidate,UNCOVER
UNCOVER-8003,8003,3.6392,-30.4382,6.5577,7442.8258,473.3817,-4382.1921,filament candidate,UNCOVER
UNCOVER-8005,8005,3.6154,-30.4382,5.2589,6953.4887,439.3491,-4093.9737,filament candidate,UNCOVER
UNCOVER-8007,8007,3.5985,-30.4384,5.1158,6890.363,433.3277,-4056.7553,filament candidate,UNCOVER
UNCOVER-8029,8029,3.5864,-30.4381,6.6626,7477.303,468.6567,-4402.2184,filament candidate,UNCOVER
UNCOVER-8066,8066,3.6253,-30.4382,6.2477,7338.0961,464.9284,-4320.4516,filament candidate,UNCOVER
UNCOVER-8075,8075,3.623,-30.4381,8.0333,7865.9639,498.0537,-4631.2223,filament candidate,UNCOVER
UNCOVER-8089,8089,3.5662,-30.438,5.5209,7064.2048,440.2549,-4158.8979,filament candidate,UNCOVER
UNCOVER-8092,8092,3.5964,-30.438,5.7139,7141.1293,448.8285,-4204.3272,filament candidate,UNCOVER
UNCOVER-8095,8095,3.5903,-30.438,5.0551,6862.9864,430.618,-4040.535,filament candidate,UNCOVER
UNCOVER-8102,8102,3.5801,-30.438,7.6058,7755.0236,485.2032,-4565.6644,filament candidate,UNCOVER
UNCOVER-8110,8110,3.6061,-30.4386,5.6961,7134.038,449.5927,-4200.289,filament candidate,UNCOVER
UNCOVER-8130,8130,3.6466,-30.4379,6.3027,7357.0251,468.8661,-4331.6606,filament candidate,UNCOVER
UNCOVER-8139,8139,3.5965,-30.4379,5.4674,7041.995,442.6168,-4145.9369,filament candidate,UNCOVER
UNCOVER-8157,8157,3.5847,-30.4379,5.1147,6890.0039,431.6335,-4056.4014,filament candidate,UNCOVER
UNCOVER-8203,8203,3.6024,-30.4381,5.1652,6912.4416,435.187,-4069.733,filament candidate,UNCOVER
UNCOVER-8247,8247,3.6017,-30.4376,9.7949,8252.9269,519.4774,-4858.8523,filament candidate,UNCOVER
UNCOVER-8257,8257,3.589,-30.4376,8.365,7947.3678,498.4742,-4678.8823,filament candidate,UNCOVER
UNCOVER-8259,8259,3.5801,-30.4376,8.0195,7862.9068,491.9512,-4629.1173,filament candidate,UNCOVER
UNCOVER-8272,8272,3.5775,-30.4376,9.8978,8272.804,517.2176,-4870.408,filament candidate,UNCOVER
UNCOVER-8324,8324,3.6247,-30.4375,8.8266,8052.9962,510.1387,-4741.2439,filament candidate,UNCOVER
UNCOVER-8328,8328,3.5815,-30.4376,5.8785,7204.5203,450.9399,-4241.5098,filament candidate,UNCOVER
UNCOVER-8335,8335,3.6125,-30.4374,5.5164,7062.0682,445.852,-4157.7565,filament candidate,UNCOVER
UNCOVER-8338,8338,3.613,-30.4374,6.5443,7438.7217,469.694,-4379.5068,filament candidate,UNCOVER
UNCOVER-8357,8357,3.6568,-30.4373,9.6346,8221.2846,525.4207,-4840.4537,filament candidate,UNCOVER
UNCOVER-8359,8359,3.6202,-30.4373,6.0139,7254.6059,458.9921,-4271.1335,filament candidate,UNCOVER
UNCOVER-8395,8395,3.5778,-30.4373,7.4746,7719.2597,482.6465,-4544.4717,filament candidate,UNCOVER
UNCOVER-8397,8397,3.6473,-30.4373,5.7313,7147.5973,455.6142,-4208.2432,filament candidate,UNCOVER
UNCOVER-8400,8400,3.5874,-30.4372,9.1221,8117.3237,508.9105,-4778.8626,filament candidate,UNCOVER
UNCOVER-8437,8437,3.6247,-30.4371,6.6845,7484.1018,474.1037,-4406.2274,filament candidate,UNCOVER
UNCOVER-8440,8440,3.6261,-30.4371,5.7246,7145.1643,452.8015,-4206.6787,filament candidate,UNCOVER
UNCOVER-8446,8446,3.5807,-30.4371,5.043,6857.5666,429.1195,-4037.1686,filament candidate,UNCOVER
UNCOVER-8506,8506,3.6165,-30.4369,5.6471,7114.7361,449.6794,-4188.6953,filament candidate,UNCOVER
UNCOVER-8512,8512,3.5673,-30.4369,8.0292,7865.514,490.3501,-4630.4555,filament candidate,UNCOVER
UNCOVER-8546,8546,3.6496,-30.4368,5.5779,7086.7898,452.0268,-4172.3794,filament candidate,UNCOVER
UNCOVER-8591,8591,3.6055,-30.437,5.16,6910.1594,435.4161,-4068.2138,filament candidate,UNCOVER
UNCOVER-8608,8608,3.5672,-30.4367,7.6449,7765.7618,484.1153,-4571.6828,filament candidate,UNCOVER
UNCOVER-8613,8613,3.6258,-30.4366,6.3802,7383.8475,467.8952,-4347.1269,filament candidate,UNCOVER
UNCOVER-8639,8639,3.5658,-30.4381,8.147,7894.7337,491.9702,-4647.8681,filament candidate,UNCOVER
UNCOVER-8648,8648,3.5844,-30.4365,9.5774,8210.6955,514.3357,-4833.681,filament candidate,UNCOVER
UNCOVER-8664,8664,3.6057,-30.4365,5.0505,6860.8847,432.3313,-4039.126,filament candidate,UNCOVER
UNCOVER-8665,8665,3.5908,-30.4365,6.2012,7322.202,459.4992,-4310.6391,filament candidate,UNCOVER
UNCOVER-8693,8693,3.5915,-30.4364,5.0688,6869.3043,431.1605,-4044.0057,filament candidate,UNCOVER
